utt1	utt2	label	score
id10294/1l9B0dz7gjc/00014.wav	id10286/gkDeAS985L4/00001.wav	0	-0.012997
id10294/1l9B0dz7gjc/00014.wav	id10294/NRMQOFYS41I/00005.wav	1	0.686806
id10294/1l9B0dz7gjc/00014.wav	id10308/S5BJ45l7wWY/00002.wav	0	0.047654
id10294/1l9B0dz7gjc/00014.wav	id10294/a4msZPEjhMc/00004.wav	1	0.643587
id10294/1l9B0dz7gjc/00014.wav	id10278/DSGE2F5sTcg/00021.wav	0	0.057884
id10294/1l9B0dz7gjc/00014.wav	id10294/PfQFgX_pBfU/00001.wav	1	0.654927
id10294/1l9B0dz7gjc/00014.wav	id10306/kQOkcEZUpJ4/00003.wav	0	-0.039029
id10294/3BRezdwX-4I/00001.wav	id10294/WJPpL58RruA/00004.wav	1	0.753008
id10294/3BRezdwX-4I/00001.wav	id10304/o9bD_E99Jpg/00006.wav	0	0.060793
id10294/3BRezdwX-4I/00001.wav	id10294/L812MIi7ruk/00001.wav	1	0.755729
id10294/3BRezdwX-4I/00001.wav	id10295/WxDEVkQKPow/00001.wav	0	-0.053661
id10294/3BRezdwX-4I/00001.wav	id10294/L812MIi7ruk/00012.wav	1	0.670793
id10294/3BRezdwX-4I/00001.wav	id10298/hjvQiiG71rM/00026.wav	0	0.071850
id10294/3BRezdwX-4I/00001.wav	id10294/OiRXHy35Euk/00002.wav	1	0.737039
id10294/3BRezdwX-4I/00001.wav	id10282/Q5fbv-Wyj7k/00001.wav	0	0.131786
id10294/3BRezdwX-4I/00002.wav	id10294/1l9B0dz7gjc/00010.wav	1	0.662572
id10294/3BRezdwX-4I/00002.wav	id10287/I99R40TUF1s/00007.wav	0	0.005164
id10294/3BRezdwX-4I/00002.wav	id10294/WJPpL58RruA/00003.wav	1	0.731074
id10294/3BRezdwX-4I/00002.wav	id10290/dDnqp9503Mg/00009.wav	0	-0.045607
id10294/3BRezdwX-4I/00002.wav	id10294/L812MIi7ruk/00008.wav	1	0.717460
id10294/3BRezdwX-4I/00002.wav	id10273/eLl_yTeuaKo/00021.wav	0	-0.019890
id10294/3BRezdwX-4I/00002.wav	id10294/VweNonqOdrE/00010.wav	1	0.631908
id10294/3BRezdwX-4I/00002.wav	id10292/ya6VNZp-pXw/00004.wav	0	0.073270
id10294/3BRezdwX-4I/00003.wav	id10294/49XYNpeN23I/00010.wav	1	0.671099
id10294/3BRezdwX-4I/00003.wav	id10283/clznvDi-ybg/00001.wav	0	-0.233903
id10294/3BRezdwX-4I/00003.wav	id10294/49XYNpeN23I/00004.wav	1	0.665303
id10294/3BRezdwX-4I/00003.wav	id10296/_BVSKK5mGnY/00003.wav	0	-0.077941
id10294/3BRezdwX-4I/00003.wav	id10294/a4msZPEjhMc/00001.wav	1	0.809798
id10294/3BRezdwX-4I/00003.wav	id10276/HrA2BLcLApA/00003.wav	0	0.005233
id10294/3BRezdwX-4I/00003.wav	id10294/OiRXHy35Euk/00002.wav	1	0.603251
id10294/3BRezdwX-4I/00003.wav	id10296/LUFoMNPpdbY/00005.wav	0	-0.116476
id10294/3BRezdwX-4I/00004.wav	id10294/oTRparDs-84/00001.wav	1	0.704457
id10294/3BRezdwX-4I/00004.wav	id10286/L2jRsPDZGgw/00010.wav	0	0.056671
id10294/3BRezdwX-4I/00004.wav	id10294/VweNonqOdrE/00008.wav	1	0.659770
id10294/3BRezdwX-4I/00004.wav	id10276/5YncBThNd5E/00009.wav	0	0.048117
id10294/3BRezdwX-4I/00004.wav	id10294/3BRezdwX-4I/00005.wav	1	0.627671
id10294/3BRezdwX-4I/00004.wav	id10293/nAtqrkWKIhM/00005.wav	0	0.101190
id10294/3BRezdwX-4I/00004.wav	id10294/1l9B0dz7gjc/00013.wav	1	0.676325
id10294/3BRezdwX-4I/00004.wav	id10273/E50E5hbggyM/00005.wav	0	0.155695
id10294/3BRezdwX-4I/00005.wav	id10294/dYC_mN16I_k/00006.wav	1	0.686962
id10294/3BRezdwX-4I/00005.wav	id10276/5YncBThNd5E/00007.wav	0	-0.122859
id10294/3BRezdwX-4I/00005.wav	id10294/TsdCaeLEoOU/00001.wav	1	0.538204
id10294/3BRezdwX-4I/00005.wav	id10290/HYiqXC0B3iY/00030.wav	0	-0.015197
id10294/3BRezdwX-4I/00005.wav	id10294/JUyxHgPHR-s/00002.wav	1	0.724326
id10294/3BRezdwX-4I/00005.wav	id10283/vaK4t1-WD4M/00027.wav	0	-0.189067
id10294/3BRezdwX-4I/00005.wav	id10294/Jr2KDTTWYgM/00003.wav	1	0.642926
id10294/3BRezdwX-4I/00005.wav	id10281/RDFdX3VxjUQ/00021.wav	0	0.029029
id10294/3BRezdwX-4I/00006.wav	id10294/3BRezdwX-4I/00004.wav	1	0.708673
id10294/3BRezdwX-4I/00006.wav	id10283/gAKHqHbNt2g/00021.wav	0	-0.144230
id10294/3BRezdwX-4I/00006.wav	id10294/49XYNpeN23I/00004.wav	1	0.615239
id10294/3BRezdwX-4I/00006.wav	id10276/AeZoMAJ4Ejs/00016.wav	0	0.125390
id10294/3BRezdwX-4I/00006.wav	id10294/L812MIi7ruk/00010.wav	1	0.577000
id10294/3BRezdwX-4I/00006.wav	id10302/ekqJava7sdE/00008.wav	0	0.084845
id10294/3BRezdwX-4I/00006.wav	id10294/oTRparDs-84/00006.wav	1	0.657547
id10294/3BRezdwX-4I/00006.wav	id10304/PgZsH9ijC3Y/00003.wav	0	0.040525
id10294/3BRezdwX-4I/00007.wav	id10294/L812MIi7ruk/00009.wav	1	0.682667
id10294/3BRezdwX-4I/00007.wav	id10307/IpBtAcwbQb0/00001.wav	0	-0.141653
id10294/3BRezdwX-4I/00007.wav	id10294/49XYNpeN23I/00005.wav	1	0.625531
id10294/3BRezdwX-4I/00007.wav	id10275/Mdk1SXywHck/00008.wav	0	-0.050643
id10294/3BRezdwX-4I/00007.wav	id10294/VweNonqOdrE/00005.wav	1	0.558174
id10294/3BRezdwX-4I/00007.wav	id10273/hW0Q6eHqN-U/00004.wav	0	0.117251
id10294/3BRezdwX-4I/00007.wav	id10294/a4msZPEjhMc/00002.wav	1	0.620528
id10294/3BRezdwX-4I/00007.wav	id10292/0zvzJa5HOUQ/00003.wav	0	-0.044231
id10294/49XYNpeN23I/00001.wav	id10294/nkIdfM2BFS0/00002.wav	1	0.667676
id10294/49XYNpeN23I/00001.wav	id10270/8jEAjG6SegY/00006.wav	0	-0.071150
id10294/49XYNpeN23I/00001.wav	id10294/1l9B0dz7gjc/00003.wav	1	0.670047
id10294/49XYNpeN23I/00001.wav	id10283/N69Hp2DGMLk/00005.wav	0	-0.105950
id10294/49XYNpeN23I/00001.wav	id10294/nkIdfM2BFS0/00006.wav	1	0.653975
id10294/49XYNpeN23I/00001.wav	id10308/Tzs_CTbHT9Y/00001.wav	0	-0.038499
id10294/49XYNpeN23I/00001.wav	id10294/3BRezdwX-4I/00003.wav	1	0.674465
id10294/49XYNpeN23I/00001.wav	id10295/ywZWrIt52KQ/00002.wav	0	-0.057993
id10294/49XYNpeN23I/00002.wav	id10294/ba0ZhyVTodw/00005.wav	1	0.618875
id10294/49XYNpeN23I/00002.wav	id10302/2Er-cV85fc4/00001.wav	0	0.106658
id10294/49XYNpeN23I/00002.wav	id10294/nkIdfM2BFS0/00001.wav	1	0.582926
id10294/49XYNpeN23I/00002.wav	id10282/YmJBoCojXf4/00001.wav	0	0.110519
id10294/49XYNpeN23I/00002.wav	id10294/zIkTBKfnbso/00004.wav	1	0.662732
id10294/49XYNpeN23I/00002.wav	id10309/RkN41E3gRpc/00006.wav	0	0.132312
id10294/49XYNpeN23I/00002.wav	id10294/ba0ZhyVTodw/00002.wav	1	0.660903
id10294/49XYNpeN23I/00002.wav	id10283/gAKHqHbNt2g/00020.wav	0	0.074954
id10294/49XYNpeN23I/00003.wav	id10294/49XYNpeN23I/00001.wav	1	0.754902
id10294/49XYNpeN23I/00003.wav	id10278/rgcxEM5jOc4/00002.wav	0	0.060079
id10294/49XYNpeN23I/00003.wav	id10294/OiRXHy35Euk/00003.wav	1	0.571215
id10294/49XYNpeN23I/00003.wav	id10273/E50E5hbggyM/00007.wav	0	0.112795
id10294/49XYNpeN23I/00003.wav	id10294/WJPpL58RruA/00008.wav	1	0.561111
id10294/49XYNpeN23I/00003.wav	id10273/oBaIbyCrTVw/00002.wav	0	0.015318
id10294/49XYNpeN23I/00003.wav	id10294/dYC_mN16I_k/00007.wav	1	0.587384
id10294/49XYNpeN23I/00003.wav	id10304/o9bD_E99Jpg/00003.wav	0	-0.085999
id10294/49XYNpeN23I/00004.wav	id10294/VweNonqOdrE/00004.wav	1	0.508247
id10294/49XYNpeN23I/00004.wav	id10276/HrA2BLcLApA/00017.wav	0	0.030961
id10294/49XYNpeN23I/00004.wav	id10294/gETtCLtu1jA/00004.wav	1	0.787824
id10294/49XYNpeN23I/00004.wav	id10290/kKQpvHl21Cg/00002.wav	0	-0.090608
id10294/49XYNpeN23I/00004.wav	id10294/dYC_mN16I_k/00003.wav	1	0.620316
id10294/49XYNpeN23I/00004.wav	id10283/x6M3KQ8-gM4/00003.wav	0	-0.039609
id10294/49XYNpeN23I/00004.wav	id10294/WJPpL58RruA/00005.wav	1	0.615158
id10294/49XYNpeN23I/00004.wav	id10302/ZAMRSlopMWA/00003.wav	0	-0.025962
id10294/49XYNpeN23I/00005.wav	id10294/49XYNpeN23I/00003.wav	1	0.787356
id10294/49XYNpeN23I/00005.wav	id10275/Mdk1SXywHck/00016.wav	0	-0.039471
id10294/49XYNpeN23I/00005.wav	id10294/VweNonqOdrE/00002.wav	1	0.575941
id10294/49XYNpeN23I/00005.wav	id10300/fAe7DXqrZls/00014.wav	0	0.219516
id10294/49XYNpeN23I/00005.wav	id10294/L812MIi7ruk/00002.wav	1	0.635898
id10294/49XYNpeN23I/00005.wav	id10292/ENIHEvg_VLM/00012.wav	0	0.024854
id10294/49XYNpeN23I/00005.wav	id10294/Jr2KDTTWYgM/00001.wav	1	0.700408
id10294/49XYNpeN23I/00005.wav	id10272/dkN2DIBrXqQ/00001.wav	0	-0.026978
id10294/49XYNpeN23I/00006.wav	id10294/nkIdfM2BFS0/00002.wav	1	0.611968
id10294/49XYNpeN23I/00006.wav	id10281/eso-dEmfC_c/00001.wav	0	0.040450
id10294/49XYNpeN23I/00006.wav	id10294/dYC_mN16I_k/00005.wav	1	0.725861
id10294/49XYNpeN23I/00006.wav	id10302/YQCymlcowOg/00002.wav	0	0.102685
id10294/49XYNpeN23I/00006.wav	id10294/nkIdfM2BFS0/00005.wav	1	0.498147
id10294/49XYNpeN23I/00006.wav	id10276/aaJo0S1lnhY/00005.wav	0	-0.033158
id10294/49XYNpeN23I/00006.wav	id10294/dYC_mN16I_k/00008.wav	1	0.559880
id10294/49XYNpeN23I/00006.wav	id10293/l3J1f06Slfo/00006.wav	0	-0.050410
id10294/49XYNpeN23I/00007.wav	id10294/49XYNpeN23I/00012.wav	1	0.682448
id10294/49XYNpeN23I/00007.wav	id10285/FUqAFZmZJ80/00012.wav	0	0.085061
id10294/49XYNpeN23I/00007.wav	id10294/gETtCLtu1jA/00006.wav	1	0.803765
id10294/49XYNpeN23I/00007.wav	id10305/nJbBcMdxQU4/00005.wav	0	0.040333
id10294/49XYNpeN23I/00007.wav	id10294/49XYNpeN23I/00008.wav	1	0.736386
id10294/49XYNpeN23I/00007.wav	id10283/gAKHqHbNt2g/00016.wav	0	0.107978
id10294/49XYNpeN23I/00007.wav	id10294/nkIdfM2BFS0/00005.wav	1	0.562513
id10294/49XYNpeN23I/00007.wav	id10296/_BVSKK5mGnY/00001.wav	0	-0.081149
id10294/49XYNpeN23I/00008.wav	id10294/VweNonqOdrE/00010.wav	1	0.491165
id10294/49XYNpeN23I/00008.wav	id10277/tbh20gz_KRA/00006.wav	0	-0.096130
id10294/49XYNpeN23I/00008.wav	id10294/49XYNpeN23I/00012.wav	1	0.652305
id10294/49XYNpeN23I/00008.wav	id10298/f5eaTNf7-io/00005.wav	0	0.093333
id10294/49XYNpeN23I/00008.wav	id10294/L812MIi7ruk/00008.wav	1	0.624677
id10294/49XYNpeN23I/00008.wav	id10292/ya6VNZp-pXw/00033.wav	0	-0.095077
id10294/49XYNpeN23I/00008.wav	id10294/ba0ZhyVTodw/00001.wav	1	0.595352
id10294/49XYNpeN23I/00008.wav	id10306/yZc0ySzPBzE/00001.wav	0	-0.039048
id10294/49XYNpeN23I/00009.wav	id10294/Jr2KDTTWYgM/00002.wav	1	0.631686
id10294/49XYNpeN23I/00009.wav	id10273/E50E5hbggyM/00002.wav	0	0.168227
id10294/49XYNpeN23I/00009.wav	id10294/OiRXHy35Euk/00004.wav	1	0.483123
id10294/49XYNpeN23I/00009.wav	id10297/o1EKUvjvNHY/00010.wav	0	0.194898
id10294/49XYNpeN23I/00009.wav	id10294/1l9B0dz7gjc/00003.wav	1	0.509340
id10294/49XYNpeN23I/00009.wav	id10283/vv4mvANXHcs/00002.wav	0	0.010717
id10294/49XYNpeN23I/00009.wav	id10294/VweNonqOdrE/00001.wav	1	0.530917
id10294/49XYNpeN23I/00009.wav	id10297/kWOMY99knWI/00002.wav	0	0.087225
id10294/49XYNpeN23I/00010.wav	id10294/VweNonqOdrE/00008.wav	1	0.507906
id10294/49XYNpeN23I/00010.wav	id10307/wtqPC9vEZ0M/00005.wav	0	-0.068907
id10294/49XYNpeN23I/00010.wav	id10294/dYC_mN16I_k/00009.wav	1	0.510747
id10294/49XYNpeN23I/00010.wav	id10274/L9q6XabEpEI/00011.wav	0	-0.064857
id10294/49XYNpeN23I/00010.wav	id10294/49XYNpeN23I/00004.wav	1	0.775046
id10294/49XYNpeN23I/00010.wav	id10273/5TWpQYtboq0/00002.wav	0	0.076334
id10294/49XYNpeN23I/00010.wav	id10294/1l9B0dz7gjc/00006.wav	1	0.607288
id10294/49XYNpeN23I/00010.wav	id10305/cpXXdMJuCdw/00002.wav	0	-0.032941
id10294/49XYNpeN23I/00011.wav	id10294/dYC_mN16I_k/00004.wav	1	0.486122
id10294/49XYNpeN23I/00011.wav	id10284/7yx9A0yzLYk/00042.wav	0	0.119876
id10294/49XYNpeN23I/00011.wav	id10294/49XYNpeN23I/00007.wav	1	0.791995
id10294/49XYNpeN23I/00011.wav	id10292/ENIHEvg_VLM/00003.wav	0	-0.038463
id10294/49XYNpeN23I/00011.wav	id10294/VweNonqOdrE/00002.wav	1	0.616652
id10294/49XYNpeN23I/00011.wav	id10309/rqaAm4bEsXc/00002.wav	0	0.026268
id10294/49XYNpeN23I/00011.wav	id10294/L812MIi7ruk/00011.wav	1	0.603932
id10294/49XYNpeN23I/00011.wav	id10274/s7vZT3_8Smo/00004.wav	0	-0.069518
id10294/49XYNpeN23I/00012.wav	id10294/a4msZPEjhMc/00004.wav	1	0.413508
id10294/49XYNpeN23I/00012.wav	id10296/sr0JJ4UghCE/00003.wav	0	-0.011306
id10294/49XYNpeN23I/00012.wav	id10294/49XYNpeN23I/00005.wav	1	0.686801
id10294/49XYNpeN23I/00012.wav	id10297/6pjKcuVoHLM/00006.wav	0	0.190745
id10294/49XYNpeN23I/00012.wav	id10294/3BRezdwX-4I/00001.wav	1	0.562278
id10294/49XYNpeN23I/00012.wav	id10283/gAKHqHbNt2g/00012.wav	0	0.032879
id10294/49XYNpeN23I/00012.wav	id10294/WJPpL58RruA/00007.wav	1	0.500941
id10294/49XYNpeN23I/00012.wav	id10293/vD3qGRbmXws/00009.wav	0	0.070948
id10294/49XYNpeN23I/00013.wav	id10294/zIkTBKfnbso/00004.wav	1	0.624966
id10294/49XYNpeN23I/00013.wav	id10296/_BVSKK5mGnY/00006.wav	0	-0.110106
id10294/49XYNpeN23I/00013.wav	id10294/1l9B0dz7gjc/00007.wav	1	0.562697
id10294/49XYNpeN23I/00013.wav	id10297/31XtFWtF7Sc/00002.wav	0	-0.076436
id10294/49XYNpeN23I/00013.wav	id10294/dYC_mN16I_k/00001.wav	1	0.594830
id10294/49XYNpeN23I/00013.wav	id10275/vAr7raTthpw/00002.wav	0	-0.188807
id10294/49XYNpeN23I/00013.wav	id10294/VweNonqOdrE/00007.wav	1	0.406158
id10294/49XYNpeN23I/00013.wav	id10296/8X8huGiBRAc/00001.wav	0	-0.236599
id10294/GzajCggf7-8/00001.wav	id10294/oTRparDs-84/00006.wav	1	0.527303
id10294/GzajCggf7-8/00001.wav	id10282/nYsLbFOQfOI/00002.wav	0	-0.034027
id10294/GzajCggf7-8/00001.wav	id10294/L812MIi7ruk/00006.wav	1	0.649421
id10294/GzajCggf7-8/00001.wav	id10285/uArtiTSTnSU/00010.wav	0	0.133080
id10294/GzajCggf7-8/00001.wav	id10294/PfQFgX_pBfU/00002.wav	1	0.548485
id10294/GzajCggf7-8/00001.wav	id10303/Zs8VK91yVMI/00013.wav	0	0.021507
id10294/GzajCggf7-8/00001.wav	id10294/JUyxHgPHR-s/00001.wav	1	0.551396
id10294/GzajCggf7-8/00001.wav	id10278/Pp-rAswo4Xg/00022.wav	0	0.208022
id10294/JUyxHgPHR-s/00001.wav	id10294/gETtCLtu1jA/00006.wav	1	0.619274
id10294/JUyxHgPHR-s/00001.wav	id10271/1gtz-CUIygI/00018.wav	0	-0.118888
id10294/JUyxHgPHR-s/00001.wav	id10294/L812MIi7ruk/00005.wav	1	0.818743
id10294/JUyxHgPHR-s/00001.wav	id10306/2SaEbN8hYz4/00025.wav	0	-0.082145
id10294/JUyxHgPHR-s/00001.wav	id10294/1l9B0dz7gjc/00011.wav	1	0.735649
id10294/JUyxHgPHR-s/00001.wav	id10283/vaK4t1-WD4M/00032.wav	0	-0.168131
id10294/JUyxHgPHR-s/00001.wav	id10294/L812MIi7ruk/00004.wav	1	0.733993
id10294/JUyxHgPHR-s/00001.wav	id10293/_FHcnO0b5hE/00001.wav	0	0.147782
id10294/JUyxHgPHR-s/00002.wav	id10294/L812MIi7ruk/00004.wav	1	0.749780
id10294/JUyxHgPHR-s/00002.wav	id10290/cIi74VD0LF0/00008.wav	0	0.004005
id10294/JUyxHgPHR-s/00002.wav	id10294/L812MIi7ruk/00002.wav	1	0.705787
id10294/JUyxHgPHR-s/00002.wav	id10302/K2_D_tFdAgY/00039.wav	0	0.045530
id10294/JUyxHgPHR-s/00002.wav	id10294/ba0ZhyVTodw/00004.wav	1	0.609538
id10294/JUyxHgPHR-s/00002.wav	id10283/j5ArtKwbobY/00009.wav	0	-0.035020
id10294/JUyxHgPHR-s/00002.wav	id10294/VweNonqOdrE/00010.wav	1	0.462678
id10294/JUyxHgPHR-s/00002.wav	id10278/rgcxEM5jOc4/00007.wav	0	0.201201
id10294/Jr2KDTTWYgM/00001.wav	id10294/WJPpL58RruA/00002.wav	1	0.722109
id10294/Jr2KDTTWYgM/00001.wav	id10286/cJ40ZqTY3dQ/00009.wav	0	0.075757
id10294/Jr2KDTTWYgM/00001.wav	id10294/WJPpL58RruA/00009.wav	1	0.663658
id10294/Jr2KDTTWYgM/00001.wav	id10292/ETJd_jPboYc/00009.wav	0	0.020912
id10294/Jr2KDTTWYgM/00001.wav	id10294/nkIdfM2BFS0/00005.wav	1	0.490741
id10294/Jr2KDTTWYgM/00001.wav	id10300/8Sz2-IYJ2GA/00001.wav	0	0.126166
id10294/Jr2KDTTWYgM/00001.wav	id10294/dYC_mN16I_k/00008.wav	1	0.674882
id10294/Jr2KDTTWYgM/00001.wav	id10300/SQzWyPhRqmk/00013.wav	0	0.158365
id10294/Jr2KDTTWYgM/00002.wav	id10294/1l9B0dz7gjc/00012.wav	1	0.610585
id10294/Jr2KDTTWYgM/00002.wav	id10293/SJxWXqMu2ds/00002.wav	0	0.100325
id10294/Jr2KDTTWYgM/00002.wav	id10294/1l9B0dz7gjc/00008.wav	1	0.732329
id10294/Jr2KDTTWYgM/00002.wav	id10297/0mtJFC7OJv4/00003.wav	0	-0.103022
id10294/Jr2KDTTWYgM/00002.wav	id10294/PfQFgX_pBfU/00001.wav	1	0.744335
id10294/Jr2KDTTWYgM/00002.wav	id10278/x5dqrDlwxR4/00002.wav	0	0.060811
id10294/Jr2KDTTWYgM/00002.wav	id10294/1l9B0dz7gjc/00010.wav	1	0.700856
id10294/Jr2KDTTWYgM/00002.wav	id10287/I99R40TUF1s/00012.wav	0	-0.001469
id10294/Jr2KDTTWYgM/00003.wav	id10294/dYC_mN16I_k/00001.wav	1	0.666960
id10294/Jr2KDTTWYgM/00003.wav	id10283/vaK4t1-WD4M/00010.wav	0	-0.221710
id10294/Jr2KDTTWYgM/00003.wav	id10294/gETtCLtu1jA/00004.wav	1	0.669546
id10294/Jr2KDTTWYgM/00003.wav	id10276/AeZoMAJ4Ejs/00014.wav	0	-0.071326
id10294/Jr2KDTTWYgM/00003.wav	id10294/1l9B0dz7gjc/00008.wav	1	0.767300
id10294/Jr2KDTTWYgM/00003.wav	id10286/isKyMAYUOgg/00003.wav	0	0.032564
id10294/Jr2KDTTWYgM/00003.wav	id10294/49XYNpeN23I/00002.wav	1	0.663555
id10294/Jr2KDTTWYgM/00003.wav	id10293/TwfthltapLg/00005.wav	0	0.015550
id10294/KMM3INYWEeY/00001.wav	id10294/gETtCLtu1jA/00005.wav	1	0.566664
id10294/KMM3INYWEeY/00001.wav	id10273/8cfyJEV7hP8/00015.wav	0	-0.055792
id10294/KMM3INYWEeY/00001.wav	id10294/OiRXHy35Euk/00001.wav	1	0.596735
id10294/KMM3INYWEeY/00001.wav	id10279/4Q1IvdayPR8/00006.wav	0	-0.091027
id10294/KMM3INYWEeY/00001.wav	id10294/L812MIi7ruk/00004.wav	1	0.641758
id10294/KMM3INYWEeY/00001.wav	id10285/thghCiJZYwI/00010.wav	0	0.230353
id10294/KMM3INYWEeY/00001.wav	id10294/a4msZPEjhMc/00004.wav	1	0.506061
id10294/KMM3INYWEeY/00001.wav	id10300/8EDKH42GZ1o/00015.wav	0	0.224016
id10294/KMM3INYWEeY/00002.wav	id10294/L812MIi7ruk/00001.wav	1	0.524186
id10294/KMM3INYWEeY/00002.wav	id10274/89UnsytX6Y8/00001.wav	0	-0.105337
id10294/KMM3INYWEeY/00002.wav	id10294/NRMQOFYS41I/00002.wav	1	0.603925
id10294/KMM3INYWEeY/00002.wav	id10292/ya6VNZp-pXw/00003.wav	0	-0.034613
id10294/KMM3INYWEeY/00002.wav	id10294/WJPpL58RruA/00004.wav	1	0.446807
id10294/KMM3INYWEeY/00002.wav	id10305/cpXXdMJuCdw/00005.wav	0	-0.191340
id10294/KMM3INYWEeY/00002.wav	id10294/1l9B0dz7gjc/00002.wav	1	0.531291
id10294/KMM3INYWEeY/00002.wav	id10296/z2AISmwaXjo/00008.wav	0	0.024855
id10294/KMM3INYWEeY/00003.wav	id10294/WJPpL58RruA/00009.wav	1	0.436656
id10294/KMM3INYWEeY/00003.wav	id10300/_WKW_Jkdvq8/00005.wav	0	0.279391
id10294/KMM3INYWEeY/00003.wav	id10294/KMM3INYWEeY/00004.wav	1	0.854791
id10294/KMM3INYWEeY/00003.wav	id10286/9K2YB1d8BqY/00016.wav	0	-0.004205
id10294/KMM3INYWEeY/00003.wav	id10294/dYC_mN16I_k/00001.wav	1	0.479606
id10294/KMM3INYWEeY/00003.wav	id10304/zV7LlMi0eHo/00013.wav	0	-0.039404
id10294/KMM3INYWEeY/00003.wav	id10294/L812MIi7ruk/00008.wav	1	0.668345
id10294/KMM3INYWEeY/00003.wav	id10289/zFii0ROZZjc/00003.wav	0	0.029206
id10294/KMM3INYWEeY/00004.wav	id10294/L812MIi7ruk/00003.wav	1	0.722408
id10294/KMM3INYWEeY/00004.wav	id10278/iEAqbqZ7dDg/00012.wav	0	-0.047406
id10294/KMM3INYWEeY/00004.wav	id10294/gETtCLtu1jA/00004.wav	1	0.618881
id10294/KMM3INYWEeY/00004.wav	id10305/gbTZ7k9e_Z0/00010.wav	0	-0.107234
id10294/KMM3INYWEeY/00004.wav	id10294/zIkTBKfnbso/00003.wav	1	0.637484
id10294/KMM3INYWEeY/00004.wav	id10283/vaK4t1-WD4M/00007.wav	0	-0.136382
id10294/KMM3INYWEeY/00004.wav	id10294/nkIdfM2BFS0/00005.wav	1	0.494436
id10294/KMM3INYWEeY/00004.wav	id10298/6qFnVechX9o/00015.wav	0	0.059357
id10294/L812MIi7ruk/00001.wav	id10294/WJPpL58RruA/00001.wav	1	0.653181
id10294/L812MIi7ruk/00001.wav	id10300/AytdA2W0Y_M/00009.wav	0	0.196516
id10294/L812MIi7ruk/00001.wav	id10294/oTRparDs-84/00001.wav	1	0.620969
id10294/L812MIi7ruk/00001.wav	id10285/FUqAFZmZJ80/00014.wav	0	-0.097464
id10294/L812MIi7ruk/00001.wav	id10294/oTRparDs-84/00003.wav	1	0.710619
id10294/L812MIi7ruk/00001.wav	id10304/JQtDfEz08aU/00006.wav	0	-0.012038
id10294/L812MIi7ruk/00001.wav	id10294/ba0ZhyVTodw/00004.wav	1	0.631867
id10294/L812MIi7ruk/00001.wav	id10300/8EDKH42GZ1o/00031.wav	0	0.235158
id10294/L812MIi7ruk/00002.wav	id10294/KMM3INYWEeY/00004.wav	1	0.624314
id10294/L812MIi7ruk/00002.wav	id10293/k1jiAINXHRI/00004.wav	0	0.091963
id10294/L812MIi7ruk/00002.wav	id10294/a4msZPEjhMc/00005.wav	1	0.673578
id10294/L812MIi7ruk/00002.wav	id10309/qFrRfhWombs/00016.wav	0	-0.088612
id10294/L812MIi7ruk/00002.wav	id10294/3BRezdwX-4I/00006.wav	1	0.695631
id10294/L812MIi7ruk/00002.wav	id10282/Zbz058o9j6s/00001.wav	0	0.107971
id10294/L812MIi7ruk/00002.wav	id10294/L812MIi7ruk/00005.wav	1	0.777115
id10294/L812MIi7ruk/00002.wav	id10292/ya6VNZp-pXw/00015.wav	0	0.039097
id10294/L812MIi7ruk/00003.wav	id10294/NRMQOFYS41I/00001.wav	1	0.869664
id10294/L812MIi7ruk/00003.wav	id10309/0b1inHMAr6o/00008.wav	0	-0.027722
id10294/L812MIi7ruk/00003.wav	id10294/L812MIi7ruk/00012.wav	1	0.652446
id10294/L812MIi7ruk/00003.wav	id10305/Ih2s_PikIdI/00001.wav	0	-0.056739
id10294/L812MIi7ruk/00003.wav	id10294/3BRezdwX-4I/00004.wav	1	0.726521
id10294/L812MIi7ruk/00003.wav	id10297/6pjKcuVoHLM/00002.wav	0	0.018889
id10294/L812MIi7ruk/00003.wav	id10294/dYC_mN16I_k/00003.wav	1	0.697283
id10294/L812MIi7ruk/00003.wav	id10296/tlP585mCdl0/00003.wav	0	-0.107365
id10294/L812MIi7ruk/00004.wav	id10294/WJPpL58RruA/00008.wav	1	0.645419
id10294/L812MIi7ruk/00004.wav	id10276/5WOZXLMujwY/00001.wav	0	0.058132
id10294/L812MIi7ruk/00004.wav	id10294/1l9B0dz7gjc/00010.wav	1	0.705795
id10294/L812MIi7ruk/00004.wav	id10306/uzt36PBzT2w/00001.wav	0	-0.034528
id10294/L812MIi7ruk/00004.wav	id10294/1l9B0dz7gjc/00001.wav	1	0.713565
id10294/L812MIi7ruk/00004.wav	id10293/rZQMeH1FCvM/00008.wav	0	0.195982
id10294/L812MIi7ruk/00004.wav	id10294/gETtCLtu1jA/00005.wav	1	0.706285
id10294/L812MIi7ruk/00004.wav	id10296/0mOnLGSG2jM/00002.wav	0	-0.181904
id10294/L812MIi7ruk/00005.wav	id10294/3BRezdwX-4I/00001.wav	1	0.848685
id10294/L812MIi7ruk/00005.wav	id10304/hDBMV_0Vz4E/00002.wav	0	-0.017367
id10294/L812MIi7ruk/00005.wav	id10294/NRMQOFYS41I/00004.wav	1	0.812331
id10294/L812MIi7ruk/00005.wav	id10290/HYiqXC0B3iY/00026.wav	0	0.061627
id10294/L812MIi7ruk/00005.wav	id10294/OiRXHy35Euk/00003.wav	1	0.749779
