utt1	utt2	trial_type	score
LA_0045	LA_E_4845413	nontarget	0.262622
LA_0045	LA_E_9789371	nontarget	0.231480
LA_0045	LA_E_9667786	nontarget	0.261708
LA_0045	LA_E_5986424	nontarget	0.362363
LA_0045	LA_E_3725702	nontarget	0.263751
LA_0045	LA_E_2977806	nontarget	0.324317
LA_0045	LA_E_2801235	nontarget	0.308141
LA_0045	LA_E_3536152	nontarget	0.329918
LA_0045	LA_E_1881189	nontarget	0.249307
LA_0045	LA_E_5361943	nontarget	0.151557
LA_0045	LA_E_2995398	nontarget	0.349128
LA_0045	LA_E_7536281	nontarget	0.298226
LA_0045	LA_E_1406759	nontarget	0.263678
LA_0045	LA_E_8256003	nontarget	0.173337
LA_0045	LA_E_5906048	nontarget	0.185160
LA_0045	LA_E_9111744	nontarget	0.179911
LA_0045	LA_E_3113465	nontarget	0.273725
LA_0045	LA_E_8007851	nontarget	0.240883
LA_0045	LA_E_7427372	nontarget	0.211546
LA_0045	LA_E_3489613	nontarget	0.239375
LA_0045	LA_E_8114280	nontarget	0.240333
LA_0045	LA_E_7777537	nontarget	0.235890
LA_0045	LA_E_2243278	nontarget	0.273042
LA_0045	LA_E_4426495	nontarget	0.229654
LA_0045	LA_E_6776405	nontarget	0.335147
LA_0045	LA_E_9497025	nontarget	0.126171
LA_0045	LA_E_4984304	nontarget	0.338668
LA_0045	LA_E_4128834	nontarget	0.240349
LA_0045	LA_E_7848261	nontarget	0.294302
LA_0045	LA_E_7894662	nontarget	0.173298
LA_0045	LA_E_1601873	nontarget	0.253910
LA_0045	LA_E_3480679	nontarget	0.170118
LA_0045	LA_E_3340901	nontarget	0.321021
LA_0045	LA_E_5903059	nontarget	0.189815
LA_0045	LA_E_4591021	nontarget	0.369299
LA_0045	LA_E_2792900	nontarget	0.184382
LA_0045	LA_E_8196979	nontarget	0.341727
LA_0045	LA_E_5258229	nontarget	0.297826
LA_0045	LA_E_8164751	nontarget	0.277937
LA_0045	LA_E_1347042	nontarget	0.266629
LA_0045	LA_E_4966722	nontarget	0.195543
LA_0045	LA_E_5891428	nontarget	0.200306
LA_0045	LA_E_3425058	nontarget	0.216621
LA_0045	LA_E_3572990	nontarget	0.184484
LA_0045	LA_E_9267554	nontarget	0.271376
LA_0045	LA_E_3550947	nontarget	0.328148
LA_0045	LA_E_7955349	nontarget	0.186830
LA_0045	LA_E_9630978	nontarget	0.378701
LA_0045	LA_E_7277286	nontarget	0.298135
LA_0045	LA_E_6573455	nontarget	0.260557
LA_0045	LA_E_8881522	nontarget	0.309148
LA_0045	LA_E_6031167	nontarget	0.316125
LA_0045	LA_E_6910266	nontarget	0.219462
LA_0045	LA_E_7546868	nontarget	0.169946
LA_0045	LA_E_6628773	nontarget	0.188289
LA_0045	LA_E_8455221	nontarget	0.218484
LA_0045	LA_E_3566758	nontarget	0.222185
LA_0045	LA_E_4441161	nontarget	0.360144
LA_0045	LA_E_4596201	nontarget	0.323234
LA_0045	LA_E_5229894	nontarget	0.334120
LA_0045	LA_E_2993349	nontarget	0.143426
LA_0045	LA_E_4787510	nontarget	0.134376
LA_0045	LA_E_1046597	nontarget	0.258835
LA_0045	LA_E_5269639	nontarget	0.139477
LA_0045	LA_E_5972524	nontarget	0.287587
LA_0045	LA_E_8789512	nontarget	0.273658
LA_0045	LA_E_2965968	nontarget	0.202210
LA_0045	LA_E_3427781	nontarget	0.158449
LA_0045	LA_E_4903415	nontarget	0.200169
LA_0045	LA_E_4865083	nontarget	0.267485
LA_0045	LA_E_5818870	nontarget	0.302946
LA_0045	LA_E_8941166	nontarget	0.239800
LA_0045	LA_E_2263934	nontarget	0.098935
LA_0045	LA_E_5263265	nontarget	0.137555
LA_0045	LA_E_4907030	nontarget	0.018373
LA_0045	LA_E_1688061	nontarget	-0.001734
LA_0045	LA_E_9641502	nontarget	-0.025788
LA_0045	LA_E_7881232	nontarget	0.029040
LA_0045	LA_E_7041363	nontarget	0.065111
LA_0045	LA_E_1202552	nontarget	0.065601
LA_0045	LA_E_4180632	nontarget	0.082051
LA_0045	LA_E_2973846	nontarget	0.122813
LA_0045	LA_E_9362104	nontarget	0.080423
LA_0045	LA_E_4288899	nontarget	0.013732
LA_0045	LA_E_4856684	nontarget	0.022667
LA_0045	LA_E_5810145	nontarget	0.152658
LA_0045	LA_E_6261281	nontarget	0.147193
LA_0045	LA_E_4392171	nontarget	-0.005834
LA_0045	LA_E_7737863	nontarget	0.118052
LA_0045	LA_E_5188210	nontarget	0.139459
LA_0045	LA_E_2578590	nontarget	0.115438
LA_0045	LA_E_8863893	nontarget	0.126445
LA_0045	LA_E_3420406	nontarget	0.151510
LA_0045	LA_E_2433261	nontarget	-0.095411
LA_0045	LA_E_2511114	nontarget	0.139040
LA_0045	LA_E_1830686	nontarget	-0.070454
LA_0045	LA_E_6901928	nontarget	0.134283
LA_0045	LA_E_5454199	nontarget	0.114680
LA_0045	LA_E_4523976	nontarget	0.109932
LA_0045	LA_E_1339326	nontarget	0.093719
LA_0045	LA_E_4286915	nontarget	0.167100
LA_0045	LA_E_7266939	nontarget	-0.016419
LA_0045	LA_E_3885033	nontarget	0.019799
LA_0045	LA_E_5384940	nontarget	0.174625
LA_0045	LA_E_4213874	nontarget	0.069856
LA_0045	LA_E_7604724	nontarget	0.143631
LA_0045	LA_E_3206572	nontarget	0.143678
LA_0045	LA_E_9442676	nontarget	0.113996
LA_0045	LA_E_9935772	nontarget	0.084037
LA_0045	LA_E_9277077	nontarget	0.080759
LA_0045	LA_E_5744054	nontarget	0.062670
LA_0045	LA_E_8679347	nontarget	0.214946
LA_0045	LA_E_5923383	nontarget	0.062561
LA_0045	LA_E_5403736	nontarget	0.156816
LA_0045	LA_E_1352427	nontarget	0.076730
LA_0045	LA_E_5637733	nontarget	0.148438
LA_0045	LA_E_4707391	nontarget	0.040479
LA_0045	LA_E_3673703	nontarget	0.190478
LA_0045	LA_E_2048912	nontarget	0.150759
LA_0045	LA_E_8445080	nontarget	0.126618
LA_0045	LA_E_3466694	nontarget	0.102073
LA_0045	LA_E_1768192	nontarget	0.237763
LA_0045	LA_E_3429507	nontarget	0.148144
LA_0045	LA_E_1180334	nontarget	0.091085
LA_0045	LA_E_5899892	nontarget	0.064678
LA_0045	LA_E_1921207	nontarget	0.168398
LA_0045	LA_E_8388654	nontarget	0.133043
LA_0045	LA_E_3154071	nontarget	0.116166
LA_0045	LA_E_8560629	nontarget	0.082195
LA_0045	LA_E_2456681	nontarget	0.061530
LA_0045	LA_E_6409898	nontarget	0.115762
LA_0045	LA_E_3068326	nontarget	0.050951
LA_0045	LA_E_6790152	nontarget	0.027781
LA_0045	LA_E_2091174	nontarget	-0.093046
LA_0045	LA_E_1358628	nontarget	0.063772
LA_0045	LA_E_8299450	nontarget	-0.005344
LA_0045	LA_E_5755456	nontarget	0.206483
LA_0045	LA_E_3552504	nontarget	0.173932
LA_0045	LA_E_8786056	nontarget	-0.012623
LA_0045	LA_E_8183187	nontarget	0.169746
LA_0045	LA_E_6217839	nontarget	0.122802
LA_0045	LA_E_4596132	nontarget	0.114608
LA_0045	LA_E_5438066	nontarget	0.169774
LA_0045	LA_E_3822402	nontarget	0.030607
LA_0045	LA_E_2621295	nontarget	0.133572
LA_0045	LA_E_4829659	nontarget	0.121867
LA_0045	LA_E_6652857	nontarget	0.103570
LA_0045	LA_E_6822685	nontarget	0.192602
LA_0045	LA_E_2351298	nontarget	0.061716
LA_0045	LA_E_5982764	nontarget	0.150676
LA_0045	LA_E_2714189	nontarget	0.138379
LA_0045	LA_E_1978236	nontarget	0.106896
LA_0045	LA_E_9950863	nontarget	0.074788
LA_0045	LA_E_7147292	nontarget	0.067688
LA_0045	LA_E_2636404	nontarget	0.055204
LA_0045	LA_E_4479083	nontarget	0.097293
LA_0045	LA_E_2347798	nontarget	0.054029
LA_0045	LA_E_6802655	nontarget	0.043332
LA_0045	LA_E_4333311	nontarget	0.123902
LA_0045	LA_E_7711896	nontarget	0.028871
LA_0045	LA_E_9777016	nontarget	0.001605
LA_0045	LA_E_2917457	nontarget	0.184322
LA_0045	LA_E_1654130	nontarget	0.104620
LA_0045	LA_E_2383411	nontarget	0.209082
LA_0045	LA_E_4486074	nontarget	0.229236
LA_0045	LA_E_1841613	nontarget	0.100032
LA_0045	LA_E_3050309	nontarget	0.115797
LA_0045	LA_E_2766353	nontarget	0.171364
LA_0045	LA_E_6283390	nontarget	0.081046
LA_0045	LA_E_1439904	nontarget	0.054163
LA_0045	LA_E_5670623	nontarget	0.120010
LA_0045	LA_E_6320704	nontarget	0.125664
LA_0045	LA_E_7700685	nontarget	0.155531
LA_0045	LA_E_2082015	nontarget	0.158744
LA_0045	LA_E_4691178	nontarget	0.116884
LA_0045	LA_E_5758934	nontarget	0.137483
LA_0045	LA_E_1819595	nontarget	0.106801
LA_0045	LA_E_6785344	nontarget	0.073705
LA_0045	LA_E_6012821	nontarget	0.096315
LA_0045	LA_E_3902702	nontarget	0.090983
LA_0045	LA_E_6217699	nontarget	0.089077
LA_0045	LA_E_6162524	nontarget	0.105045
LA_0045	LA_E_9553910	nontarget	0.141203
LA_0045	LA_E_7636373	nontarget	0.069657
LA_0045	LA_E_2005096	nontarget	0.039291
LA_0045	LA_E_5254592	nontarget	0.195781
LA_0045	LA_E_7465490	nontarget	0.194240
LA_0045	LA_E_6669611	nontarget	0.202782
LA_0045	LA_E_7150058	nontarget	0.002491
LA_0045	LA_E_2988907	nontarget	0.057345
LA_0045	LA_E_7660982	nontarget	0.269758
LA_0045	LA_E_3440941	nontarget	0.111940
LA_0045	LA_E_8234832	nontarget	0.022465
LA_0045	LA_E_2648590	nontarget	0.150231
LA_0045	LA_E_5624940	nontarget	0.247484
LA_0045	LA_E_3043348	nontarget	0.095269
LA_0045	LA_E_3800397	nontarget	0.183404
LA_0045	LA_E_1304770	nontarget	-0.025759
LA_0045	LA_E_3924689	nontarget	0.139735
LA_0045	LA_E_3007040	nontarget	0.279787
LA_0045	LA_E_8220016	nontarget	0.209748
LA_0045	LA_E_8410685	nontarget	0.057804
LA_0045	LA_E_3816210	nontarget	0.136266
LA_0045	LA_E_9480739	nontarget	0.010279
LA_0045	LA_E_3997720	nontarget	0.177405
LA_0045	LA_E_6413429	nontarget	-0.025538
LA_0045	LA_E_7386758	nontarget	0.116751
LA_0045	LA_E_4621916	nontarget	0.121946
LA_0045	LA_E_1200064	nontarget	0.152014
LA_0045	LA_E_9476762	nontarget	0.173470
LA_0045	LA_E_9084804	nontarget	-0.040610
LA_0045	LA_E_2224329	nontarget	0.059028
LA_0045	LA_E_9618710	nontarget	0.050281
LA_0045	LA_E_2544206	nontarget	0.091981
LA_0045	LA_E_6674091	nontarget	0.088945
LA_0045	LA_E_1441455	nontarget	0.140287
LA_0045	LA_E_6740771	nontarget	0.070877
LA_0045	LA_E_6234775	nontarget	0.079864
LA_0045	LA_E_7296266	nontarget	0.142420
LA_0045	LA_E_2486913	nontarget	0.218846
LA_0045	LA_E_8073119	nontarget	0.354940
LA_0045	LA_E_7885522	nontarget	0.367046
LA_0045	LA_E_2943361	nontarget	0.133526
LA_0045	LA_E_5311555	nontarget	0.157647
LA_0045	LA_E_4600293	nontarget	0.187465
LA_0045	LA_E_5376768	nontarget	0.162033
LA_0045	LA_E_6891052	nontarget	0.222158
LA_0045	LA_E_6781984	nontarget	0.255235
LA_0045	LA_E_5667435	nontarget	0.222043
LA_0045	LA_E_7731814	nontarget	0.235896
LA_0045	LA_E_6385327	nontarget	0.166266
LA_0045	LA_E_4844148	nontarget	0.156543
LA_0045	LA_E_5500628	nontarget	0.137858
LA_0045	LA_E_9647402	nontarget	0.079681
LA_0045	LA_E_6462935	nontarget	0.072433
LA_0045	LA_E_5380955	nontarget	0.237373
LA_0045	LA_E_1315925	nontarget	0.038890
LA_0045	LA_E_4189757	nontarget	0.078957
LA_0045	LA_E_2304975	nontarget	0.096532
LA_0045	LA_E_1350377	nontarget	0.135391
LA_0045	LA_E_4724146	nontarget	0.073011
LA_0045	LA_E_1451700	nontarget	-0.017483
LA_0045	LA_E_1775062	nontarget	0.194126
LA_0045	LA_E_9655738	nontarget	0.173085
LA_0045	LA_E_9402290	nontarget	0.117157
LA_0045	LA_E_1935135	nontarget	0.162757
LA_0045	LA_E_3907090	nontarget	0.105755
LA_0045	LA_E_4642558	nontarget	0.133010
LA_0045	LA_E_2222270	nontarget	0.162764
LA_0045	LA_E_7933041	nontarget	0.246921
LA_0045	LA_E_5937732	nontarget	0.119000
LA_0045	LA_E_8241816	nontarget	0.136339
LA_0045	LA_E_9606810	nontarget	0.194931
LA_0045	LA_E_3052107	nontarget	0.139731
LA_0045	LA_E_1983133	nontarget	0.154846
LA_0045	LA_E_2764349	nontarget	0.160379
LA_0045	LA_E_2921544	nontarget	-0.028231
LA_0045	LA_E_4823656	nontarget	0.136639
LA_0045	LA_E_8693344	nontarget	0.126111
LA_0045	LA_E_2295988	nontarget	0.044163
LA_0045	LA_E_2327160	nontarget	0.214679
LA_0045	LA_E_5327647	nontarget	0.219307
LA_0045	LA_E_9197393	nontarget	0.093050
LA_0045	LA_E_1704953	nontarget	0.080761
LA_0045	LA_E_6500857	nontarget	0.117780
LA_0045	LA_E_5075088	nontarget	0.187595
LA_0045	LA_E_8169597	nontarget	0.122203
LA_0045	LA_E_5385777	nontarget	0.070680
LA_0045	LA_E_1644908	nontarget	0.115061
LA_0045	LA_E_7625053	nontarget	0.077266
LA_0045	LA_E_5796726	nontarget	0.075345
LA_0045	LA_E_5552983	nontarget	-0.038439
LA_0045	LA_E_4471664	nontarget	-0.010661
LA_0045	LA_E_2335166	nontarget	0.123951
LA_0045	LA_E_5821881	nontarget	0.044991
LA_0045	LA_E_1033108	nontarget	-0.103276
LA_0045	LA_E_4479286	nontarget	0.066930
LA_0045	LA_E_6237402	nontarget	0.192764
LA_0045	LA_E_1194478	nontarget	0.224397
LA_0045	LA_E_6591123	nontarget	0.193788
LA_0045	LA_E_1126163	nontarget	0.214176
LA_0045	LA_E_8926105	nontarget	0.171436
LA_0045	LA_E_8401416	nontarget	0.076978
LA_0045	LA_E_9755125	nontarget	0.085146
LA_0045	LA_E_5992700	nontarget	0.105247
LA_0045	LA_E_7395995	nontarget	0.144207
LA_0045	LA_E_3622738	nontarget	-0.044257
LA_0045	LA_E_9051766	nontarget	0.043597
LA_0045	LA_E_1190027	nontarget	0.288206
LA_0045	LA_E_9674732	nontarget	0.168148
LA_0045	LA_E_6122828	nontarget	0.021481
LA_0045	LA_E_3317144	nontarget	0.006367
LA_0045	LA_E_3744905	nontarget	0.046739
LA_0045	LA_E_5207555	nontarget	0.146881
LA_0045	LA_E_1258871	nontarget	0.160267
LA_0045	LA_E_6628203	nontarget	0.098770
LA_0045	LA_E_1908954	nontarget	0.194738
LA_0045	LA_E_1633842	nontarget	0.065436
LA_0010	LA_E_2406048	nontarget	0.218306
LA_0010	LA_E_8908155	nontarget	0.030700
LA_0010	LA_E_4655373	nontarget	0.144899
LA_0010	LA_E_7424196	nontarget	0.050751
LA_0010	LA_E_6920234	nontarget	-0.062210
LA_0010	LA_E_2025487	nontarget	-0.033997
LA_0010	LA_E_9567332	nontarget	0.066859
LA_0010	LA_E_9397775	nontarget	0.072646
LA_0010	LA_E_8345978	nontarget	0.055186
LA_0010	LA_E_7694653	nontarget	0.054309
LA_0010	LA_E_1342706	nontarget	0.032395
LA_0010	LA_E_4160898	nontarget	0.055175
LA_0010	LA_E_9848915	nontarget	0.058730
LA_0010	LA_E_1499507	nontarget	0.002703
LA_0010	LA_E_3856159	nontarget	-0.052245
LA_0010	LA_E_5859240	nontarget	0.095009
LA_0010	LA_E_7892794	nontarget	0.024749
LA_0010	LA_E_4234347	nontarget	0.073119
LA_0010	LA_E_1518359	nontarget	0.020934
LA_0010	LA_E_9367799	nontarget	0.066517
LA_0010	LA_E_1910725	nontarget	0.060725
LA_0010	LA_E_1941240	nontarget	0.037556
LA_0010	LA_E_1139127	nontarget	0.089305
LA_0010	LA_E_3105979	nontarget	0.048625
LA_0010	LA_E_1024417	nontarget	0.016796
LA_0010	LA_E_7365993	nontarget	-0.049314
LA_0010	LA_E_4125001	nontarget	-0.098925
LA_0010	LA_E_7447619	nontarget	0.040268
LA_0010	LA_E_5205542	nontarget	0.107266
LA_0010	LA_E_2485708	nontarget	0.046214
LA_0010	LA_E_9587016	nontarget	0.071097
LA_0010	LA_E_1311831	nontarget	-0.048398
LA_0010	LA_E_8819473	nontarget	0.054037
LA_0010	LA_E_8792884	nontarget	0.158873
LA_0010	LA_E_4537790	nontarget	0.032710
LA_0010	LA_E_7503369	nontarget	-0.001718
LA_0010	LA_E_7482442	nontarget	-0.014499
LA_0010	LA_E_3833106	nontarget	0.052503
LA_0010	LA_E_6982823	nontarget	0.036127
LA_0010	LA_E_6826899	nontarget	0.110509
LA_0010	LA_E_8856814	nontarget	-0.015465
LA_0010	LA_E_7599448	nontarget	-0.048093
LA_0010	LA_E_8672894	nontarget	0.034196
LA_0010	LA_E_7620884	nontarget	0.009763
LA_0010	LA_E_5231295	nontarget	-0.013802
LA_0010	LA_E_3025992	nontarget	0.045030
LA_0010	LA_E_2553827	nontarget	0.037404
LA_0010	LA_E_6584821	nontarget	0.009823
LA_0010	LA_E_8002698	nontarget	0.077697
LA_0010	LA_E_9544156	nontarget	-0.053700
LA_0010	LA_E_8840762	nontarget	0.035107
LA_0010	LA_E_4983742	nontarget	-0.076606
LA_0010	LA_E_4122086	nontarget	-0.003564
LA_0010	LA_E_3977361	nontarget	-0.072262
LA_0010	LA_E_6744954	nontarget	-0.067260
LA_0010	LA_E_1165591	nontarget	0.023496
LA_0010	LA_E_8194464	nontarget	0.039762
LA_0010	LA_E_8031578	nontarget	-0.081877
LA_0010	LA_E_5590452	nontarget	0.030826
LA_0010	LA_E_4587643	nontarget	0.051779
LA_0010	LA_E_8851404	nontarget	0.031448
LA_0010	LA_E_2514376	nontarget	0.036119
LA_0010	LA_E_1526839	nontarget	-0.039386
LA_0010	LA_E_3743099	nontarget	0.068646
LA_0010	LA_E_7893120	nontarget	0.132131
LA_0010	LA_E_2821360	nontarget	0.132089
LA_0010	LA_E_8189451	nontarget	0.037005
LA_0010	LA_E_3511969	nontarget	0.119084
LA_0010	LA_E_3577705	nontarget	0.007246
LA_0010	LA_E_2144963	nontarget	0.006609
LA_0010	LA_E_7564751	nontarget	0.137054
LA_0010	LA_E_5139157	nontarget	0.035126
LA_0010	LA_E_3313393	nontarget	0.058548
LA_0010	LA_E_3174289	nontarget	0.077884
LA_0010	LA_E_8237320	nontarget	0.063269
LA_0010	LA_E_4619418	nontarget	0.023025
LA_0010	LA_E_6890302	nontarget	-0.117221
LA_0010	LA_E_1901787	nontarget	0.054379
LA_0010	LA_E_2464870	nontarget	0.058700
LA_0010	LA_E_2776838	nontarget	0.052648
LA_0010	LA_E_9882420	nontarget	-0.014765
LA_0010	LA_E_1299075	nontarget	0.061171
LA_0010	LA_E_8833209	nontarget	0.041044
LA_0010	LA_E_5164539	nontarget	0.033682
LA_0010	LA_E_5953449	nontarget	0.086572
LA_0010	LA_E_7077143	nontarget	0.034422
LA_0010	LA_E_9544869	nontarget	0.113631
LA_0010	LA_E_5331965	nontarget	-0.100868
LA_0010	LA_E_9266414	nontarget	0.037929
LA_0010	LA_E_4246903	nontarget	0.074670
LA_0010	LA_E_3248504	nontarget	0.074549
LA_0010	LA_E_5988184	nontarget	-0.010311
LA_0010	LA_E_7518481	nontarget	0.025868
LA_0010	LA_E_5668603	nontarget	0.137044
LA_0010	LA_E_4560130	nontarget	0.082075
LA_0010	LA_E_4149038	nontarget	0.082198
LA_0010	LA_E_5980440	nontarget	0.053264
LA_0010	LA_E_6655012	nontarget	0.059790
LA_0010	LA_E_4201069	nontarget	0.106197
LA_0010	LA_E_7544127	nontarget	0.037125
LA_0010	LA_E_5479419	nontarget	-0.037443
LA_0010	LA_E_3256145	nontarget	0.082647
LA_0010	LA_E_2896889	nontarget	0.068235
LA_0010	LA_E_7570949	nontarget	-0.022220
LA_0010	LA_E_7661561	nontarget	0.019658
LA_0010	LA_E_5067958	nontarget	0.028754
LA_0010	LA_E_3674629	nontarget	-0.051115
LA_0010	LA_E_9005251	nontarget	-0.075876
LA_0010	LA_E_6533114	nontarget	0.045362
LA_0010	LA_E_8127691	nontarget	0.006085
LA_0010	LA_E_5196059	nontarget	-0.010395
LA_0010	LA_E_3219786	nontarget	-0.105891
LA_0010	LA_E_6760237	nontarget	0.016352
LA_0010	LA_E_1567330	nontarget	0.253214
LA_0010	LA_E_1301756	nontarget	0.163783
LA_0010	LA_E_7706675	nontarget	0.113042
LA_0010	LA_E_4325150	nontarget	0.221657
LA_0010	LA_E_1893259	nontarget	0.225049
LA_0010	LA_E_4966267	nontarget	0.298267
LA_0010	LA_E_8855620	nontarget	0.176862
LA_0010	LA_E_5395163	nontarget	0.328874
LA_0010	LA_E_4376749	nontarget	0.155403
LA_0010	LA_E_9209263	nontarget	0.223166
LA_0010	LA_E_7295579	nontarget	0.166465
LA_0010	LA_E_6668228	nontarget	0.283842
LA_0010	LA_E_4847576	nontarget	0.191067
LA_0010	LA_E_7332112	nontarget	0.085226
LA_0010	LA_E_6348642	nontarget	0.146809
LA_0010	LA_E_8319656	nontarget	0.245630
LA_0010	LA_E_4517012	nontarget	0.142580
LA_0010	LA_E_5296134	nontarget	0.011839
LA_0010	LA_E_3768043	nontarget	0.285710
LA_0010	LA_E_2981470	nontarget	0.129235
LA_0010	LA_E_9649773	nontarget	0.173947
LA_0010	LA_E_9417306	nontarget	0.070079
LA_0010	LA_E_7069760	nontarget	0.284411
LA_0010	LA_E_9352396	nontarget	0.237077
LA_0010	LA_E_4153585	nontarget	0.191292
LA_0010	LA_E_6198597	nontarget	0.233727
LA_0010	LA_E_1471269	nontarget	0.214565
LA_0010	LA_E_8313072	nontarget	0.194347
LA_0010	LA_E_6723208	nontarget	0.215868
LA_0010	LA_E_7651481	nontarget	0.151488
LA_0010	LA_E_7643316	nontarget	0.275960
LA_0010	LA_E_3844233	nontarget	0.266041
LA_0010	LA_E_9006115	nontarget	0.206734
LA_0010	LA_E_4544930	nontarget	0.219083
LA_0010	LA_E_8313781	nontarget	0.204706
LA_0010	LA_E_5939131	nontarget	0.230090
LA_0010	LA_E_6754038	nontarget	0.114700
LA_0010	LA_E_2288596	nontarget	0.307648
LA_0010	LA_E_8309979	nontarget	0.190058
LA_0010	LA_E_9053445	nontarget	0.210979
LA_0010	LA_E_4409988	nontarget	0.203931
LA_0010	LA_E_4217025	nontarget	0.125301
LA_0010	LA_E_4048558	nontarget	0.102149
LA_0010	LA_E_2267312	nontarget	0.147740
LA_0010	LA_E_4059607	nontarget	0.173204
LA_0010	LA_E_3306877	nontarget	0.145926
LA_0010	LA_E_6655567	nontarget	0.234996
LA_0010	LA_E_6873356	nontarget	0.297280
LA_0010	LA_E_8970114	nontarget	0.179292
LA_0010	LA_E_5467152	nontarget	0.197125
LA_0010	LA_E_8370531	nontarget	0.145719
LA_0010	LA_E_7847027	nontarget	0.089695
LA_0010	LA_E_4218432	nontarget	0.221326
LA_0010	LA_E_1392000	nontarget	0.171530
LA_0010	LA_E_6152359	nontarget	0.173733
LA_0010	LA_E_2483495	nontarget	0.174322
LA_0010	LA_E_9905727	nontarget	0.239517
LA_0010	LA_E_2541518	nontarget	0.088042
LA_0010	LA_E_4663389	nontarget	0.108798
LA_0010	LA_E_9447534	nontarget	0.232769
LA_0010	LA_E_9098424	nontarget	0.218247
LA_0010	LA_E_2532139	nontarget	0.149472
LA_0010	LA_E_9272203	nontarget	0.167838
LA_0010	LA_E_1540962	nontarget	0.132887
LA_0010	LA_E_8895675	nontarget	0.055480
LA_0010	LA_E_2303581	nontarget	0.187069
LA_0010	LA_E_6341475	nontarget	0.233738
LA_0010	LA_E_5706857	nontarget	0.290391
LA_0010	LA_E_7676497	nontarget	0.210603
LA_0010	LA_E_2467617	nontarget	0.178176
LA_0010	LA_E_8146949	nontarget	0.212337
LA_0010	LA_E_2212964	nontarget	0.113789
LA_0010	LA_E_5882697	nontarget	0.132009
LA_0010	LA_E_3603935	nontarget	0.119106
LA_0010	LA_E_9696236	nontarget	0.057356
LA_0010	LA_E_6803735	nontarget	0.048300
LA_0010	LA_E_4484865	nontarget	0.216798
LA_0010	LA_E_7676371	nontarget	0.149276
LA_0010	LA_E_8054101	nontarget	0.206785
LA_0010	LA_E_2660035	nontarget	0.178873
LA_0010	LA_E_3931881	nontarget	0.189297
LA_0010	LA_E_6583989	nontarget	0.141348
LA_0010	LA_E_2357668	nontarget	0.303593
LA_0010	LA_E_2724873	nontarget	0.107388
LA_0010	LA_E_7569092	nontarget	0.125860
LA_0010	LA_E_3969767	nontarget	0.104281
LA_0010	LA_E_1371618	nontarget	0.187000
LA_0010	LA_E_7791807	nontarget	0.249243
LA_0010	LA_E_6904782	nontarget	0.054823
LA_0010	LA_E_8537441	nontarget	0.136680
LA_0010	LA_E_7643815	nontarget	0.281702
LA_0010	LA_E_2782166	nontarget	0.138473
LA_0010	LA_E_5843536	nontarget	0.190035
LA_0010	LA_E_4903568	nontarget	0.220373
LA_0010	LA_E_6922162	nontarget	0.249274
LA_0010	LA_E_4046146	nontarget	0.181680
LA_0010	LA_E_8209138	nontarget	0.029929
LA_0010	LA_E_3957776	nontarget	0.226812
LA_0010	LA_E_9803965	nontarget	0.214263
LA_0010	LA_E_2460287	nontarget	0.339464
LA_0010	LA_E_5328944	nontarget	0.243319
LA_0010	LA_E_7397434	nontarget	0.086296
LA_0010	LA_E_4949951	nontarget	0.171105
LA_0010	LA_E_7487309	nontarget	0.236951
LA_0010	LA_E_5538237	nontarget	0.243944
LA_0010	LA_E_6641926	nontarget	0.160633
LA_0010	LA_E_4539224	nontarget	0.268720
LA_0010	LA_E_8189587	nontarget	0.178429
LA_0010	LA_E_6618439	nontarget	0.226639
LA_0010	LA_E_6712126	nontarget	0.215384
LA_0010	LA_E_5895937	nontarget	0.181573
LA_0010	LA_E_1903367	nontarget	0.275044
LA_0010	LA_E_3394900	nontarget	0.125493
LA_0010	LA_E_3956538	nontarget	-0.037678
LA_0010	LA_E_2371703	nontarget	-0.004775
LA_0010	LA_E_4936594	nontarget	-0.123414
LA_0010	LA_E_9081256	nontarget	-0.007778
LA_0010	LA_E_9057190	nontarget	-0.028900
LA_0010	LA_E_8357084	nontarget	-0.071977
LA_0010	LA_E_7934792	nontarget	-0.092395
LA_0010	LA_E_2353815	nontarget	-0.083470
LA_0010	LA_E_6176694	nontarget	0.005960
LA_0010	LA_E_8536147	nontarget	-0.061000
LA_0010	LA_E_9017208	nontarget	-0.047735
LA_0010	LA_E_5362271	nontarget	-0.015676
LA_0010	LA_E_1873948	nontarget	-0.120324
LA_0010	LA_E_8609092	nontarget	-0.114843
LA_0010	LA_E_6923585	nontarget	0.041864
LA_0010	LA_E_6746912	nontarget	-0.015884
LA_0010	LA_E_1196787	nontarget	-0.126077
LA_0010	LA_E_2362429	nontarget	-0.013444
LA_0010	LA_E_6384210	nontarget	-0.055640
LA_0010	LA_E_8796777	nontarget	-0.014152
LA_0010	LA_E_7658022	nontarget	0.050394
LA_0010	LA_E_5322895	nontarget	-0.009160
LA_0010	LA_E_4829500	nontarget	-0.016456
LA_0010	LA_E_3343757	nontarget	0.003724
LA_0010	LA_E_9350635	nontarget	-0.006038
LA_0010	LA_E_1604861	nontarget	-0.116918
LA_0010	LA_E_3748441	nontarget	-0.143277
LA_0010	LA_E_8378735	nontarget	0.011242
LA_0010	LA_E_3889529	nontarget	-0.059607
LA_0010	LA_E_8659748	nontarget	0.063774
LA_0010	LA_E_6373923	nontarget	-0.039709
LA_0010	LA_E_9825324	nontarget	0.022117
